"team_id","pos_team","abbreviation","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
276,"Marshall","MRSH",2021,1117,93.0833333333333,17.1456124764978,0.0153496978303472,1.42880103970815,0.418979409131603,72.9033124440465,27,71,71,72,26,58,1245,103.75,24.4960293500231,0.0196755255823478,2.04133577916859,0.389558232931727,72.2393574297189,129,59,57,57,73,56,-7.35041687352528,-0.00432582775200068,-0.61253473946044,0.0294211761998756,0.663955014327669,75,74,71,38,51
120,"Maryland","MD",2021,1071,89.25,10.9272382759593,0.0102028368589722,0.910603189663273,0.414565826330532,73.3846872082166,48,79,79,79,30,44,1091,90.9166666666667,87.2540477858937,0.0799762124526982,7.27117064882447,0.427131072410632,70.4738771769019,94,100,99,98,109,18,-76.3268095099344,-0.0697733755937259,-6.3605674591612,-0.0125652460801002,2.9108100313147,101,97,96,83,19
235,"Memphis","MEM",2021,981,89.1818181818182,59.4958315007054,0.0606481462800259,5.40871195460958,0.380224260958206,73.8766564729868,49.5,47,43,44,73,28,1060,96.3636363636364,84.8335077344911,0.0800316110702746,7.71213706677192,0.385849056603774,71.2962264150943,120,98,100,99,68,30,-25.3376762337857,-0.0193834647902487,-2.30342511216233,-0.00562479564556767,2.58043005789241,85,85,83,74,22
2390,"Miami","MIAMI",2021,1047,95.1818181818182,60.1889585833197,0.0574870664597131,5.47172350757451,0.382999044890162,74.6303724928367,19,46,42,48,68,16,1036,94.1818181818182,74.7840140670108,0.072185341763524,6.79854673336462,0.372586872586873,72.7905405405405,116,91,95,91,45,78,-14.5950554836912,-0.0146982753038108,-1.3268232257901,0.0104121723032898,1.83983195229612,80,81,79,59,38
193,"Miami (OH)","M-OH",2021,947,86.0909090909091,66.5029061036435,0.0702248216511547,6.04571873669487,0.369588173178458,72.7423442449842,81,42,38,35,82,62,940,85.4545454545455,25.8325456803044,0.0274814315747919,2.34841324366404,0.384042553191489,72.2446808510638,38,61,60,59,64,57,40.6703604233391,0.0427433900763628,3.69730549303083,-0.0144543800130311,0.497663393920334,45,43,43,85,56
130,"Michigan","MICH",2021,1208,86.2857142857143,114.985451553954,0.0951866320810876,8.21324653956813,0.427152317880795,69.8336092715232,78,16,23,23,18,119,1240,88.5714285714286,-107.514964288499,-0.0867056163616925,-7.67964030632133,0.315322580645161,75.1032258064516,70,9,10,10,6,123,222.500415842453,0.18189224844278,15.8928868458895,0.111829737235633,-5.26961653492845,3,3,3,3,125
127,"Michigan State","MSU",2021,1072,89.3333333333333,23.0190036709412,0.0214729511855795,1.91825030591177,0.358208955223881,72.5513059701493,47,65,65,66,97,66,1186,98.8333333333333,3.40668696995694,0.00287241734397718,0.283890580829745,0.407251264755481,74.6205733558179,125,41,41,41,93,118,19.6123167009843,0.0186005338416023,1.63435972508203,-0.0490423095316,-2.06926738566862,55,56,54,103,104
2393,"Middle Tennessee","MTSU",2021,809,89.8888888888889,-32.0324259352318,-0.0395950876826104,-3.55915843724798,0.322620519159456,69.2929542645241,45,110,114,113,118,123,884,98.2222222222222,-51.9080786469759,-0.0587195459807419,-5.76756429410843,0.383484162895928,73.6561085972851,123,16,13,13,61,103,19.8756527117441,0.0191244582981315,2.20840585686045,-0.0608636437364715,-4.36315433276097,54,53,53,107,120
135,"Minnesota","MINN",2021,1081,83.1538461538462,39.8487296410443,0.0368628396309383,3.06528689546495,0.384828862164662,69.5106382978723,105,59,60,59,64,121,964,74.1538461538462,-26.5668481764882,-0.0275589711374359,-2.04360370588371,0.336099585062241,76.344398340249,2,24,26,25,12,130,66.4155778175325,0.0644218107683742,5.10889060134865,0.0487292771024216,-6.83376004237661,32,35,32,24,130
344,"Mississippi State","MSST",2021,1185,98.75,53.197095928834,0.0448920640749654,4.43309132740284,0.437130801687764,72.0286919831224,6.5,53,53,54,9,82,972,81,32.2018790093354,0.0331295051536372,2.68348991744462,0.354938271604938,71.5432098765432,11,65,66,67,26,35,20.9952169194987,0.0117625589213282,1.74960140995822,0.0821925300828254,0.485482106579141,53,54,56,7,57
